Energy_Meter_ID,Year,Month_Num,Present_Reading,Previous_Reading,Difference,Meter_Constant,Net_Energy_MU,Consumption_Ratio,Meter_Status_OK,Is_Theft,meter_mean_diff,meter_std_diff,meter_mean_net,meter_std_net,meter_record_count,Diff_Zscore,Net_Energy_Zscore,Diff_Deviation_Ratio
SYN_T_0714,2022,9,2959.72,2953.14,6.58,1000,65.8,0.002228136830627739,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-1.5533630443454869,-1.5533630443454876,0.6542164482078645
SYN_T_0714,2022,10,2969.72,2959.72,10.0,1000,100.0,0.003378697984944522,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2022,11,2979.72,2969.72,10.0,1000,100.0,0.0033673208248589095,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2022,12,2989.72,2979.72,10.0,1000,100.0,0.0033560200287275316,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2023,1,3001.03,2989.72,11.31,1000,113.1,0.0037829629530524603,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.5592762041581278,0.5592762041581273,1.1244966609773477
SYN_T_0714,2023,2,3012.6,3001.03,11.56,1000,115.6,0.0038520108096220295,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.6709378980536677,0.6709378980536672,1.1493529090095616
SYN_T_0714,2023,3,3024.3,3012.6,11.7,1000,117.0,0.0038836885082652855,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.7334684466351695,0.7334684466351697,1.1632724079076011
SYN_T_0714,2023,4,3029.08,3024.3,4.78,1000,47.8,0.0015805310319743412,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-2.357327240393374,-2.3573272403933747,0.4752514623759259
SYN_T_0714,2023,5,3041.36,3029.08,12.28,1000,122.8,0.004054036209013958,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.9925235764728221,0.9925235764728222,1.2209389033423368
SYN_T_0714,2023,6,3052.84,3041.36,11.48,1000,114.8,0.003774627140489781,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.6352061560070948,0.6352061560070945,1.1413989096392532
SYN_T_0714,2023,7,3062.84,3052.84,10.0,1000,100.0,0.0032756384219284336,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2023,8,3068.51,3062.84,5.67,1000,56.7,0.0018512230478901933,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-1.959811610125252,-1.9598116101252525,0.5637397053706067
SYN_T_0714,2023,9,3078.51,3068.51,10.0,1000,100.0,0.003258910676517267,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2023,10,3088.51,3078.51,10.0,1000,100.0,0.00324832467654807,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2023,11,3098.51,3088.51,10.0,1000,100.0,0.0032378072274332928,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2023,12,3108.51,3098.51,10.0,1000,100.0,0.003227357665458559,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2024,1,3119.2,3108.51,10.69,1000,106.9,0.00343894663359616,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.28235520329718844,0.28235520329718883,1.0628531658574576
SYN_T_0714,2024,2,3128.12,3119.2,8.92,1000,89.2,0.002859707617337779,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.5082095894832337,-0.5082095894832338,0.8868709297893848
SYN_T_0714,2024,3,3139.58,3128.12,11.46,1000,114.6,0.003663542319348363,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.6262732204954519,0.6262732204954512,1.139410409796676
SYN_T_0714,2024,4,3143.48,3139.58,3.9,1000,39.0,0.0012422043712853313,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-2.7503764029056743,-2.750376402905675,0.3877574693025337
SYN_T_0714,2024,5,3155.84,3143.48,12.37,1000,123.7,0.003935129219845521,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,1.0327217862752163,1.032721786275217,1.2298871526339337
SYN_T_0714,2024,6,3166.14,3155.84,10.29,1000,102.9,0.0032606215777732706,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.10369649306432449,0.10369649306432499,1.0230831690059157
SYN_T_0714,2024,7,3171.68,3166.14,5.54,1000,55.4,0.001749764697707619,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-2.017875690950933,-2.0178756909509334,0.5508144563938555
SYN_T_0714,2024,8,3181.68,3171.68,10.0,1000,100.0,0.003152903193260354,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2024,9,3187.22,3181.68,5.53,1000,55.3,0.0017380754821352243,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-2.0223421587067545,-2.0223421587067554,0.549820206472567
SYN_T_0714,2024,10,3197.22,3187.22,10.0,1000,100.0,0.0031375305124842342,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-0.02583107185450139,-0.025831071854501557,0.9942499212885479
SYN_T_0714,2024,11,3203.41,3197.22,6.2,1000,62.0,0.0019391846666791776,1,1,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,-1.7230888190667075,-1.7230888190667082,0.6164349511988997
SYN_T_0714,2024,12,3214.61,3203.41,11.2,1000,112.0,0.003496274282717479,1,0,10.057833333333333,2.238905673720805,100.57833333333333,22.389056737208044,60,0.5101450588440897,0.51014505884409,1.1135599118431736
SYN_T_0733,2020,1,24276.4,24220.45,55.95,1000,559.5,0.0023100313990863093,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.6787547135359545,0.6787547135359544,1.517933042739062
SYN_T_0733,2020,2,24340.45,24276.4,64.05,1000,640.5,0.0026383648316883885,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.9667442990039612,0.9667442990039613,1.7376874242616072
SYN_T_0733,2020,3,24421.97,24340.45,81.52,1000,815.1999999999999,0.003349157472437855,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.5878773925997736,1.5878773925997736,2.211651503915788
SYN_T_0733,2020,4,24500.86,24421.97,78.89,1000,788.9,0.0032302881380986055,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.4943696629971985,1.4943696629971988,2.140299155347357
SYN_T_0733,2020,5,24573.34,24500.86,72.48,1000,724.8000000000001,0.0029582635058524476,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.2664667935095537,1.266466793509554,1.9663947620684044
SYN_T_0733,2020,6,24639.55,24573.34,66.21,1000,662.0999999999999,0.002694383425289358,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.0435415217954296,1.0435415217954296,1.796288592667619
SYN_T_0733,2020,7,24694.13,24639.55,54.59,1000,545.9000000000001,0.002215543709199235,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.630400906593178,0.6304009065931783,1.4810360107797214
SYN_T_0733,2020,8,24740.41,24694.13,46.27,1000,462.7000000000001,0.0018737246463025829,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.3345893817667808,0.334589381766781,1.2553129917343415
SYN_T_0733,2020,9,24772.21,24740.41,31.81,1000,318.1,0.0012857507211885332,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.17952535969832792,-0.17952535969832797,0.8630107254607607
SYN_T_0733,2020,10,24815.29,24772.21,43.08,1000,430.8,0.0017390454868580559,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.22117126107012117,0.22117126107012117,1.1687677476532403
SYN_T_0733,2020,11,24875.62,24815.29,60.34,1000,603.4000000000001,0.002431565377636127,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.8348379580056521,0.8348379580056523,1.63703449149017
SYN_T_0733,2020,12,24923.52,24875.62,47.9,1000,479.0,0.0019255801463440912,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.39254284155849073,0.3925428415584907,1.2995351697444337
SYN_T_0733,2021,1,24984.45,24923.52,60.93,1000,609.3,0.002444678761266466,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.8558149771940623,0.8558149771940622,1.6530412921195898
SYN_T_0733,2021,2,25040.8,24984.45,56.35,1000,563.5,0.0022554028605792802,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.6929764214603005,0.6929764214603004,1.5287851109623978
SYN_T_0733,2021,3,25108.71,25040.8,67.9,1000,679.0,0.002711574710073161,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.103628237775792,1.1036282377757918,1.8421385809112123
SYN_T_0733,2021,4,25178.2,25108.71,69.5,1000,695.0,0.002767963786271776,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.1605150694731758,1.1605150694731758,1.8855468538045543
SYN_T_0733,2021,5,25247.01,25178.2,68.8,1000,688.0,0.0027325225790564853,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.1356270806055702,1.1356270806055704,1.866555734413717
SYN_T_0733,2021,6,25305.31,25247.01,58.31,1000,583.1,0.0023095804216024,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.762662790289596,0.7626627902895959,1.581960245256742
SYN_T_0733,2021,7,25315.01,25305.31,9.69,1000,96.9,0.00038292358402248377,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.9659858079146628,-0.9659858079146632,0.26289135271030406
SYN_T_0733,2021,8,25324.18,25315.01,9.18,1000,91.8,0.0003626307080265819,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.9841184855182039,-0.9841184855182042,0.2490549657255512
SYN_T_0733,2021,9,25363.2,25324.18,39.01,1000,390.1,0.0015404250009279667,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.0764653829399004,0.07646538293990042,1.058347953480801
SYN_T_0733,2021,10,25410.65,25363.2,47.46,1000,474.6,0.001871214988644966,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.37689896284171015,0.37689896284171015,1.2875978946987647
SYN_T_0733,2021,11,25457.72,25410.65,47.06,1000,470.6,0.0018519793865957777,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.3626772549173642,0.36267725491736413,1.2767458264754292
SYN_T_0733,2021,12,25516.21,25457.72,58.49,1000,584.9,0.002297534893148326,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.7690625588555517,0.7690625588555515,1.586843675957243
SYN_T_0733,2022,1,25580.81,25516.21,64.6,1000,646.0,0.0025317239511667288,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.9862991473999368,0.9862991473999371,1.7526090180686935
SYN_T_0733,2022,2,25657.68,25580.81,76.86,1000,768.6,0.0030045960233471888,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.4221944952811425,1.4221944952811427,2.0852249091139288
SYN_T_0733,2022,3,25663.05,25657.68,5.37,1000,53.7,0.00020929405932258878,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.1195802534975998,-1.1195802534976,0.14568901589827996
SYN_T_0733,2022,4,25665.9,25663.05,2.85,1000,28.5,0.00011105460964304712,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.2091770134209796,-1.20917701342098,0.0773209860912659
SYN_T_0733,2022,5,25748.84,25665.9,82.94,1000,829.4,0.0032315250975029123,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.638364455731202,1.638364455731202,2.250176346108629
SYN_T_0733,2022,6,25753.89,25748.84,5.05,1000,50.5,0.00019612534001531718,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.1309576198370765,-1.130957619837077,0.1370073613196115
SYN_T_0733,2022,7,25759.59,25753.89,5.7,1000,57.0,0.0002213257880654146,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.1078473444600143,-1.1078473444600145,0.1546419721825318
SYN_T_0733,2022,8,25804.59,25759.59,45.0,1000,450.0,0.0017469222142122603,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.2894354591069821,0.28943545910698204,1.220857675125251
SYN_T_0733,2022,9,25825.83,25804.59,21.24,1000,212.4,0.0008231093770526871,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.5553339915991715,-0.5553339915991716,0.5762448226591185
SYN_T_0733,2022,10,25832.34,25825.83,6.51,1000,65.1,0.0002520732150718873,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0790483859132136,-1.0790483859132138,0.1766174103347863
SYN_T_0733,2022,11,25873.58,25832.34,41.24,1000,412.4,0.001596448482793274,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.1557514046181296,0.15575140461812934,1.1188482338258967
SYN_T_0733,2022,12,25879.16,25873.58,5.58,1000,55.8,0.00021566400938718183,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.1121138568373181,-1.1121138568373183,0.15138635171553114
SYN_T_0733,2023,1,25887.64,25879.16,8.48,1000,84.80000000000001,0.0003276767870363644,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0090064743858094,-1.0090064743858098,0.23006384633471397
SYN_T_0733,2023,2,25973.18,25887.64,85.54,1000,855.4000000000001,0.003304279571254854,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.7308055572394514,1.7308055572394516,2.3207147895603106
SYN_T_0733,2023,3,26047.15,25973.18,73.97,1000,739.7,0.0028479377573327564,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.3194426555277425,1.3194426555277428,2.0068187162003293
SYN_T_0733,2023,4,26053.55,26047.15,6.4,1000,64.0,0.00024570826366800206,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0829593555924089,-1.082959355592409,0.17363309157336904
SYN_T_0733,2023,5,26063.31,26053.55,9.76,1000,97.6,0.000374613056570026,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.9634970090279023,-0.9634970090279025,0.26479046464938777
SYN_T_0733,2023,6,26117.91,26063.31,54.59,1000,545.9000000000001,0.0020945152400059703,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.630400906593178,0.6304009065931783,1.4810360107797214
SYN_T_0733,2023,7,26125.48,26117.91,7.57,1000,75.7,0.00028983942436435384,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0413608599136965,-1.041360859913697,0.20537539112662556
SYN_T_0733,2023,8,26185.0,26125.48,59.52,1000,595.2,0.0022782356534693337,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.8056834567607427,0.8056834567607428,1.6147877516323321
SYN_T_0733,2023,9,26218.16,26185.0,33.17,1000,331.70000000000005,0.0012667557762077526,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.13117155275555134,-0.13117155275555142,0.8999077574201018
SYN_T_0733,2023,10,26222.7,26218.16,4.54,1000,45.4,0.0001731624187204594,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.1490902974406179,-1.149090297440618,0.12317097433485866
SYN_T_0733,2023,11,26268.1,26222.7,45.4,1000,454.0,0.0017313243868861711,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,0.3036571670313281,0.30365716703132806,1.2317097433485866
SYN_T_0733,2023,12,26276.41,26268.1,8.3,1000,83.0,0.00031597260555578827,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0154062429517652,-1.0154062429517654,0.22518041563421298
SYN_T_0733,2024,1,26352.02,26276.41,75.62,1000,756.2,0.002877866496983416,1,0,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,1.37810720071567,1.37810720071567,2.0515834976215888
SYN_T_0733,2024,2,26357.45,26352.02,5.43,1000,54.3,0.00020605630991476175,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.1174469973089478,-1.1174469973089483,0.1473168261317803
SYN_T_0733,2024,3,26365.48,26357.45,8.03,1000,80.3,0.0003046576964008278,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0250058958006987,-1.0250058958006991,0.21785526958346144
SYN_T_0733,2024,4,26372.88,26365.48,7.4,1000,74.0,0.00028067002762703354,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0474050857815438,-1.047405085781544,0.20076326213170795
SYN_T_0733,2024,5,26374.91,26372.88,2.03,1000,20.3,7.697301166956357e-05,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.2383315146658889,-1.2383315146658893,0.055074246233427986
SYN_T_0733,2024,6,26383.68,26374.91,8.78,1000,87.8,0.0003328921311958979,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.9983401934425499,-0.9983401934425502,0.23820289750221563
SYN_T_0733,2024,7,26393.46,26383.68,9.78,1000,97.8,0.0003706836953753229,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.9627859236316848,-0.9627859236316851,0.2653330680605545
SYN_T_0733,2024,8,26402.54,26393.46,9.08,1000,90.8,0.0003440246182198166,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-0.9876739124992905,-0.9876739124992907,0.24634194866971731
SYN_T_0733,2024,9,26410.22,26402.54,7.68,1000,76.8,0.00029088110462099475,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0374498902345015,-1.0374498902345017,0.20835970988804284
SYN_T_0733,2024,10,26418.05,26410.22,7.83,1000,78.3,0.00029647613688943143,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0321167497628718,-1.032116749762872,0.21242923547179368
SYN_T_0733,2024,11,26424.92,26418.05,6.88,1000,68.8,0.0002604280028238269,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.0658933060831937,-1.0658933060831939,0.1866555734413717
SYN_T_0733,2024,12,26431.99,26424.92,7.07,1000,70.7,0.0002675504788661612,1,1,36.85933333333333,28.126017080919194,368.59333333333336,281.2601708091919,60,-1.059137994819129,-1.0591379948191295,0.19181030584745612
SYN_N_0456,2020,1,5248.29,5238.29,10.0,1000,100.0,0.0019090199282590311,1,0,11.020666666666667,1.3837211763159916,110.20666666666666,13.83721176315991,60,-0.7376245186794654,-0.7376245186794652,0.9073861230415583
SYN_N_0456,2020,2,5258.29,5248.29,10.0,1000,100.0,0.0019053825150668123,1,0,11.020666666666667,1.3837211763159916,110.20666666666666,13.83721176315991,60,-0.7376245186794654,-0.7376245186794652,0.9073861230415583
SYN_N_0456,2020,3,5271.18,5258.29,12.89,1000,128.9,0.0024513672695876416,1,0,11.020666666666667,1.3837211763159916,110.20666666666666,13.83721176315991,60,1.3509465384567083,1.3509465384567094,1.1696207126005687
