DateTime,MW,Hour,DayOfWeek,DayOfMonth,Month,Year,Quarter,WeekOfYear,IsWeekend,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,MW_lag_1,MW_lag_2,MW_lag_3,MW_lag_6,MW_lag_12,MW_rolling_mean_3,MW_rolling_std_3,MW_rolling_min_3,MW_rolling_max_3,MW_rolling_mean_6,MW_rolling_std_6,MW_rolling_min_6,MW_rolling_max_6,MW_diff_1,MW_diff_2
2020-01-09 16:00:00,13.0,16,3,9,1,2020,1,2,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.00333333333333333,0.0333333333333333,15.4,0.0333333333333333,0.0333333333333333,4.345555555555555,7.494983754584227,0.00333333333333333,13.0,5.091666666666667,7.140563236421434,0.00333333333333333,15.4,12.996666666666666,12.966666666666667
2020-01-10 15:00:00,1.71,15,4,10,1,2020,1,2,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,13.0,0.00333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,4.904444444444445,7.062697260437586,0.00333333333333333,13.0,5.371111111111111,6.932800513714712,0.00333333333333333,15.4,-11.29,1.7066666666666666
2020-01-11 16:00:00,2.43,16,5,11,1,2020,1,2,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.71,13.0,0.00333333333333333,2.08,0.0333333333333333,5.713333333333334,6.320698801029307,1.71,13.0,5.429444444444445,6.900969792288189,0.00333333333333333,15.4,0.7200000000000002,-10.57
2020-01-12 10:00:00,4.1,10,6,12,1,2020,1,2,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2.43,1.71,13.0,15.4,0.0333333333333333,2.7466666666666666,1.2260641636282013,1.71,4.1,3.5461111111111117,4.88243173322778,0.00333333333333333,13.0,1.6699999999999995,2.3899999999999997
2020-01-14 08:00:00,1.35,8,1,14,1,2020,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,4.1,2.43,1.71,0.0333333333333333,0.6,2.626666666666667,1.3855083303009479,1.35,4.1,3.7655555555555558,4.719852948117331,0.00333333333333333,13.0,-2.7499999999999996,-1.08
2020-01-16 08:00:00,1.13,8,3,16,1,2020,1,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.35,4.1,2.43,0.00333333333333333,3.96,2.1933333333333334,1.654881667471521,1.13,4.1,3.953333333333333,4.559941520092847,1.13,13.0,-0.2200000000000002,-2.9699999999999998
2020-01-18 08:00:00,0.75,8,5,18,1,2020,1,3,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.13,1.35,4.1,13.0,0.0333333333333333,1.0766666666666669,0.3035347316755111,0.75,1.35,1.9116666666666668,1.2144203006647538,0.75,4.1,-0.3799999999999999,-0.6000000000000001
2020-01-21 15:00:00,2.23,15,1,21,1,2020,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.75,1.13,1.35,1.71,0.0333333333333333,1.3700000000000003,0.7686351540230194,0.75,2.23,1.9983333333333337,1.2157041855100568,0.75,4.1,1.48,1.1
2020-01-21 16:00:00,25.1,16,1,21,1,2020,1,4,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,2.23,0.75,1.13,2.43,2.08,9.360000000000001,13.651311292326461,0.75,25.1,5.776666666666667,9.541860754940133,0.75,25.1,22.87,24.35
2020-01-25 11:00:00,3.0,11,5,25,1,2020,1,4,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,25.1,2.23,0.75,4.1,15.4,10.110000000000001,12.987428536858248,2.23,25.1,5.593333333333334,9.590959632209213,0.75,25.1,-22.1,0.77
2020-01-27 17:00:00,4.46,17,0,27,1,2020,1,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,3.0,25.1,2.23,1.35,0.0333333333333333,10.853333333333333,12.359552311201782,3.0,25.1,6.111666666666667,9.397862345590442,0.75,25.1,1.46,-20.64
2020-01-29 08:00:00,1.8,8,2,29,1,2020,1,5,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,4.46,3.0,25.1,1.13,0.00333333333333333,3.0866666666666664,1.3321161110553716,1.8,4.46,6.223333333333334,9.33057054346982,0.75,25.1,-2.66,-1.2
2020-01-31 14:00:00,2.45,14,4,31,1,2020,1,5,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.8,4.46,3.0,0.75,13.0,2.9033333333333338,1.386734773968435,1.8,4.46,6.506666666666668,9.155290638022732,1.8,25.1,0.6500000000000001,-2.01
2020-02-09 11:00:00,3.86666666666667,11,6,9,2,2020,1,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2.45,1.8,4.46,2.23,1.71,2.705555555555557,1.0567683091667806,1.8,3.86666666666667,6.779444444444445,9.025851862946338,1.8,25.1,1.4166666666666696,2.06666666666667
2020-02-15 10:00:00,27.2,10,5,15,2,2020,1,7,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3.86666666666667,2.45,1.8,25.1,2.43,11.172222222222224,13.898524435402537,2.45,27.2,7.129444444444445,9.878778695695058,1.8,27.2,23.33333333333333,24.75
2020-02-15 11:00:00,14.8,11,5,15,2,2020,1,7,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,27.2,3.86666666666667,2.45,3.0,4.1,15.288888888888891,11.674346678524255,3.86666666666667,27.2,9.096111111111112,10.06508606060611,1.8,27.2,-12.399999999999999,10.93333333333333
2020-02-16 09:00:00,4.66666666666667,9,6,16,2,2020,1,7,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,14.8,27.2,3.86666666666667,4.46,1.35,15.555555555555555,11.285651329273197,4.66666666666667,27.2,9.130555555555558,10.0463836316395,1.8,27.2,-10.133333333333331,-22.53333333333333
2020-02-16 10:00:00,1.05,10,6,16,2,2020,1,7,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,4.66666666666667,14.8,27.2,1.8,1.13,6.8388888888888895,7.127730146199207,1.05,14.8,9.005555555555558,10.15985928744787,1.05,27.2,-3.61666666666667,-13.75
2020-02-19 10:00:00,5.13333333333333,10,2,19,2,2020,1,8,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.05,4.66666666666667,14.8,2.45,0.75,3.6166666666666667,2.2350118070779157,1.05,5.13333333333333,9.45277777777778,9.868459390438852,1.05,27.2,4.08333333333333,0.46666666666666057
2020-02-19 19:00:00,1.43333333333333,19,2,19,2,2020,1,8,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5.13333333333333,1.05,4.66666666666667,3.86666666666667,2.23,2.5388888888888865,2.2550149872212595,1.05,5.13333333333333,9.047222222222222,10.188743334717033,1.05,27.2,-3.7,0.38333333333333
2020-02-24 09:00:00,1.3,9,0,24,2,2020,1,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844386,0.5000000000000001,1.43333333333333,5.13333333333333,1.05,27.2,25.1,2.62222222222222,2.1757076328642158,1.3,5.13333333333333,4.730555555555555,5.248750292177145,1.05,14.8,-0.13333333333332997,-3.8333333333333304
2020-02-25 13:00:00,4.15,13,1,25,2,2020,1,9,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.3,1.43333333333333,5.13333333333333,14.8,3.0,2.2944444444444434,1.6083405296326927,1.3,4.15,2.9555555555555557,1.886079610275325,1.05,5.13333333333333,2.8500000000000005,2.7166666666666703
2020-02-25 16:00:00,2.73333333333333,16,1,25,2,2020,1,9,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,4.15,1.3,1.43333333333333,4.66666666666667,4.46,2.7277777777777765,1.4250081221340665,1.3,4.15,2.6333333333333324,1.6902662512160687,1.05,5.13333333333333,-1.4166666666666705,1.4333333333333298
2020-02-27 10:00:00,16.6,10,3,27,2,2020,1,9,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,2.73333333333333,4.15,1.3,1.05,1.8,7.827777777777777,7.629917964706312,2.73333333333333,16.6,5.224999999999999,5.771402198195286,1.3,16.6,13.86666666666667,12.450000000000001
2020-02-27 11:00:00,2.86666666666667,11,3,27,2,2020,1,9,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,16.6,2.73333333333333,4.15,5.13333333333333,2.45,7.3999999999999995,7.967712623108617,2.73333333333333,16.6,4.847222222222222,5.852221009218703,1.3,16.6,-13.73333333333333,0.13333333333333997
2020-02-28 16:00:00,1.76,16,4,28,2,2020,1,9,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,2.86666666666667,16.6,2.73333333333333,1.43333333333333,3.86666666666667,7.075555555555557,8.266949815939322,1.76,16.6,4.901666666666667,5.815513257180701,1.3,16.6,-1.1066666666666698,-14.840000000000002
2020-03-01 01:00:00,0.00333333333333333,1,6,1,3,2020,1,9,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.76,2.86666666666667,16.6,1.3,27.2,1.5433333333333346,1.4439105851047958,0.00333333333333333,2.86666666666667,4.685555555555556,5.99737300515509,0.00333333333333333,16.6,-1.7566666666666666,-2.8633333333333364
2020-03-02 11:00:00,3.26666666666667,11,0,2,3,2020,1,10,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,0.00333333333333333,1.76,2.86666666666667,4.15,14.8,1.6766666666666676,1.6332619031999562,0.00333333333333333,3.26666666666667,4.538333333333335,6.023932178310852,0.00333333333333333,16.6,3.2633333333333367,1.5066666666666702
2020-03-03 09:00:00,16.8,9,1,3,3,2020,1,10,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3.26666666666667,0.00333333333333333,1.76,2.73333333333333,4.66666666666667,6.690000000000001,8.906256851849212,0.00333333333333333,16.8,6.88277777777778,7.688312173297473,0.00333333333333333,16.8,13.533333333333331,16.796666666666667
2020-03-03 11:00:00,24.0,11,1,3,3,2020,1,10,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,16.8,3.26666666666667,0.00333333333333333,16.6,1.05,14.68888888888889,10.526650482008526,3.26666666666667,24.0,8.116111111111111,9.848847065444692,0.00333333333333333,24.0,7.199999999999999,20.73333333333333
2020-03-03 16:00:00,3.0,16,1,3,3,2020,1,10,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.0,16.8,3.26666666666667,2.86666666666667,5.13333333333333,14.6,10.67145725756328,3.0,24.0,8.138333333333335,9.834774075245,0.00333333333333333,24.0,-21.0,-13.8
2020-03-04 11:00:00,4.46666666666667,11,2,4,3,2020,1,10,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,3.0,24.0,16.8,1.76,1.43333333333333,10.488888888888889,11.723922994048124,3.0,24.0,8.589444444444446,9.541392960654626,0.00333333333333333,24.0,1.4666666666666703,-19.53333333333333
2020-03-05 13:00:00,2.9,13,3,5,3,2020,1,10,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,4.46666666666667,3.0,24.0,0.00333333333333333,1.3,3.455555555555557,0.877074260971759,2.9,4.46666666666667,9.072222222222225,9.082300654855311,2.9,24.0,-1.5666666666666704,-0.10000000000000009
2020-03-05 15:00:00,0.916666666666667,15,3,5,3,2020,1,10,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,2.9,4.46666666666667,3.0,3.26666666666667,4.15,2.7611111111111124,1.7790707103970003,0.916666666666667,4.46666666666667,8.680555555555555,9.426867139939658,0.916666666666667,24.0,-1.983333333333333,-3.5500000000000034
2020-03-06 08:00:00,1.4,8,4,6,3,2020,1,10,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.916666666666667,2.9,4.46666666666667,16.8,2.73333333333333,1.738888888888889,1.034184237472665,0.916666666666667,2.9,6.11388888888889,8.85306234943384,0.916666666666667,24.0,0.48333333333333295,-1.5
2020-03-07 10:00:00,2.5,10,5,7,3,2020,1,10,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.4,0.916666666666667,2.9,24.0,16.6,1.6055555555555554,0.8114344865272892,0.916666666666667,2.5,2.530555555555557,1.264050661197616,0.916666666666667,4.46666666666667,1.1,1.583333333333333
2020-03-09 07:00:00,2.2,7,0,9,3,2020,1,11,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,2.5,1.4,0.916666666666667,3.0,2.86666666666667,2.033333333333333,0.5686240703076301,1.4,2.5,2.3972222222222235,1.2467030594807151,0.916666666666667,4.46666666666667,-0.2999999999999998,0.8000000000000003
2020-03-12 12:00:00,3.06666666666667,12,3,12,3,2020,1,11,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,2.2,2.5,1.4,4.46666666666667,1.76,2.58888888888889,0.44011782934072663,2.2,3.06666666666667,2.16388888888889,0.849733073556839,0.916666666666667,3.06666666666667,0.8666666666666698,0.56666666666667
2020-03-12 16:00:00,2.55,16,3,12,3,2020,1,11,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,3.06666666666667,2.2,2.5,2.9,0.00333333333333333,2.6055555555555565,0.4359960924050604,2.2,3.06666666666667,2.1055555555555565,0.7996295438560681,0.916666666666667,3.06666666666667,-0.5166666666666702,0.34999999999999964
2020-03-14 10:00:00,4.3,10,5,14,3,2020,1,11,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,2.55,3.06666666666667,2.2,0.916666666666667,3.26666666666667,3.3055555555555567,0.8991250891426724,2.55,4.3,2.6694444444444456,0.9686426165096043,1.4,4.3,1.75,1.2333333333333298
2020-03-14 13:00:00,2.53333333333333,13,5,14,3,2020,1,11,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4.3,2.55,3.06666666666667,1.4,16.8,3.1277777777777764,1.0152084259638718,2.53333333333333,4.3,2.858333333333334,0.7595137333262412,2.2,4.3,-1.7666666666666697,-0.016666666666669716
2020-03-16 07:00:00,1.25,7,0,16,3,2020,1,12,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,2.53333333333333,4.3,2.55,2.5,24.0,2.694444444444443,1.5313695153660603,1.25,4.3,2.650000000000001,1.0081886948604901,1.25,4.3,-1.28333333333333,-3.05
2020-03-16 20:00:00,0.816666666666667,20,0,16,3,2020,1,12,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,1.25,2.53333333333333,4.3,2.2,3.0,1.5333333333333323,0.8927174493894038,0.816666666666667,2.53333333333333,2.4194444444444447,1.25872142653952,0.816666666666667,4.3,-0.433333333333333,-1.7166666666666632
2020-03-17 15:00:00,2.26666666666667,15,1,17,3,2020,1,12,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.816666666666667,1.25,2.53333333333333,3.06666666666667,4.46666666666667,1.4444444444444458,0.7442993225049753,0.816666666666667,2.26666666666667,2.2861111111111114,1.2181687835375026,0.816666666666667,4.3,1.4500000000000033,1.0166666666666702
2020-04-01 01:00:00,0.00333333333333333,1,2,1,4,2020,2,14,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2.26666666666667,0.816666666666667,1.25,2.55,2.9,1.02888888888889,1.1464938500262576,0.00333333333333333,2.26666666666667,1.8616666666666672,1.5152685863862363,0.00333333333333333,4.3,-2.2633333333333367,-0.8133333333333337
2020-04-01 09:00:00,4.0,9,2,1,4,2020,2,14,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.00333333333333333,2.26666666666667,0.816666666666667,4.3,0.916666666666667,2.090000000000001,2.0041817393750323,0.00333333333333333,4.0,1.8116666666666674,1.4207177372331716,0.00333333333333333,4.0,3.9966666666666666,1.7333333333333298
2020-04-02 14:00:00,8.6,14,3,2,4,2020,2,14,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,4.0,0.00333333333333333,2.26666666666667,2.53333333333333,1.4,4.201111111111111,4.301860493287015,0.00333333333333333,8.6,2.822777777777779,3.147023579099378,0.00333333333333333,8.6,4.6,8.596666666666666
2020-04-02 19:00:00,1.36666666666667,19,3,2,4,2020,2,14,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,8.6,4.0,0.00333333333333333,1.25,2.5,4.655555555555557,3.6609551475799975,1.36666666666667,8.6,2.8422222222222238,3.135702414074027,0.00333333333333333,8.6,-7.23333333333333,-2.63333333333333
2020-04-04 14:00:00,2.66666666666667,14,5,4,4,2020,2,14,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1.36666666666667,8.6,4.0,0.816666666666667,2.2,4.211111111111113,3.8560678494107363,1.36666666666667,8.6,3.1505555555555578,2.9839797561621015,0.00333333333333333,8.6,1.3,-5.93333333333333
2020-04-05 17:00:00,2.43333333333333,17,6,5,4,2020,2,14,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.66666666666667,1.36666666666667,8.6,2.26666666666667,3.06666666666667,2.155555555555557,0.693087563277729,1.36666666666667,2.66666666666667,3.1783333333333346,2.9748678775516972,0.00333333333333333,8.6,-0.23333333333334005,1.06666666666666
2020-04-06 09:00:00,0.7,9,0,6,4,2020,2,15,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.43333333333333,2.66666666666667,1.36666666666667,0.00333333333333333,2.55,1.9333333333333336,1.074450764085696,0.7,2.66666666666667,3.2944444444444456,2.8365406683076153,0.7,8.6,-1.73333333333333,-1.9666666666666701
2020-04-09 11:00:00,3.33333333333333,11,3,9,4,2020,2,15,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.7,2.43333333333333,2.66666666666667,4.0,4.3,2.1555555555555532,1.3384623571402252,0.7,3.33333333333333,3.1833333333333336,2.8163609301524084,0.7,8.6,2.63333333333333,0.8999999999999999
2020-04-11 11:00:00,0.933333333333333,11,5,11,4,2020,2,15,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,3.33333333333333,0.7,2.43333333333333,8.6,2.53333333333333,1.6555555555555541,1.4576744543328937,0.7,3.33333333333333,1.905555555555556,1.0569172503437185,0.7,3.33333333333333,-2.399999999999997,0.23333333333333306
2020-04-16 08:00:00,0.4,8,3,16,4,2020,2,16,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.933333333333333,3.33333333333333,0.7,1.36666666666667,1.25,1.5555555555555542,1.56252407388858,0.4,3.33333333333333,1.7444444444444442,1.217039516690086,0.4,3.33333333333333,-0.533333333333333,-2.93333333333333
2020-04-16 12:00:00,1.0,12,3,16,4,2020,2,16,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.4,0.933333333333333,3.33333333333333,2.66666666666667,0.816666666666667,0.7777777777777777,0.32885885748757515,0.4,1.0,1.4666666666666657,1.1529671865813806,0.4,3.33333333333333,0.6,0.06666666666666698
2020-04-17 10:00:00,1.43333333333333,10,4,17,4,2020,2,16,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1.0,0.4,0.933333333333333,2.43333333333333,2.26666666666667,0.9444444444444433,0.5189019746148049,0.4,1.43333333333333,1.2999999999999992,1.0532489417670376,0.4,3.33333333333333,0.43333333333333,1.03333333333333
2020-04-18 15:00:00,1.03333333333333,15,5,18,4,2020,2,16,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1.43333333333333,1.0,0.4,0.7,0.00333333333333333,1.1555555555555534,0.2411392712687728,1.0,1.43333333333333,1.355555555555554,1.0236463509688802,0.4,3.33333333333333,-0.3999999999999999,0.033333333333330106
2020-04-22 09:00:00,1.4,9,2,22,4,2020,2,17,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.03333333333333,1.43333333333333,1.0,3.33333333333333,4.0,1.2888888888888868,0.22194427061572783,1.03333333333333,1.43333333333333,1.0333333333333325,0.3759432581299829,0.4,1.43333333333333,0.3666666666666698,-0.033333333333330106
2020-04-23 10:00:00,14.4,10,3,23,4,2020,2,17,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1.4,1.03333333333333,1.43333333333333,0.933333333333333,8.6,5.61111111111111,7.6136086737523465,1.03333333333333,14.4,3.2777777777777772,5.461488062044255,0.4,14.4,13.0,13.36666666666667
2020-04-23 14:00:00,0.733333333333333,14,3,23,4,2020,2,17,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,14.4,1.4,1.03333333333333,0.4,1.36666666666667,5.511111111111112,7.705217087815909,0.733333333333333,14.4,3.3333333333333326,5.427952345651786,0.733333333333333,14.4,-13.666666666666668,-0.666666666666667
